Staff_ID,Department,Role,Shift,Experience_Years,Monthly_Salary
608682,Surgery,Technician,Evening,3,161012.68
608683,Pharmacy,Manager,Evening,23,38800.22
608684,Nursing,Technician,Evening,7,139750.17
608685,Nursing,Nurse,Night,15,34772.83
608686,Diagnostics,Technician,Evening,26,144876.59
608687,Nursing,Manager,Evening,3,101758
608688,Emergency,Manager,Evening,25,134183.69
608689,Nursing,Manager,Morning,30,102699.2
608690,Emergency,Assistant,Evening,16,86099.78
608691,Administration,Manager,Evening,18,58567.2
608692,Nursing,Coordinator,Night,26,27176.78
608693,Diagnostics,Coordinator,Evening,1,59761.32
608694,Diagnostics,Technician,Morning,20,159790.12
608695,Surgery,Manager,Morning,2,135486.21
608696,Pharmacy,Assistant,Morning,10,158391.6
608697,Administration,Technician,Night,7,124337.22
608698,Surgery,Coordinator,Evening,19,69377.34
608699,Emergency,Pharmacist,Evening,5,144345.48
608700,Nursing,Coordinator,Evening,12,110775.91
608701,Pharmacy,Manager,Night,27,123040.47
608702,Diagnostics,Assistant,Evening,19,113317.84
608703,Nursing,Manager,Evening,23,48031.71
608704,Nursing,Nurse,Morning,30,37980.29
608705,Pharmacy,Pharmacist,Evening,7,87711.14
608706,Pharmacy,Technician,Evening,29,102590.27
608707,Nursing,Manager,Morning,17,156756.62
608708,Pharmacy,Assistant,Morning,7,84837.89
608709,Emergency,Nurse,Morning,4,36948.45
608710,Emergency,Technician,Morning,29,109705.38
608711,Nursing,Technician,Morning,29,151370.46
608712,Emergency,Coordinator,Night,17,102615.7
608713,Surgery,Manager,Evening,20,175656.84
608714,Nursing,Pharmacist,Night,29,68564.89
608715,Nursing,Assistant,Morning,17,179720.28
608716,Surgery,Manager,Night,29,129060.1
608717,Administration,Technician,Morning,5,98796.01
608718,Pharmacy,Pharmacist,Morning,26,146304.5
608719,Surgery,Coordinator,Evening,27,44260.59
608720,Diagnostics,Nurse,Evening,4,130396.26
608721,Nursing,Technician,Morning,26,145291.15
608722,Emergency,Assistant,Night,26,76177.93
608723,Pharmacy,Assistant,Evening,5,82971.05
608724,Pharmacy,Nurse,Night,9,29836.47
608725,Nursing,Pharmacist,Evening,9,164934.19
608726,Emergency,Technician,Morning,5,96700.28
608727,Emergency,Assistant,Evening,1,85538.62
608728,Emergency,Assistant,Evening,19,55225.17
608729,Pharmacy,Coordinator,Evening,0,86236.38
608730,Nursing,Assistant,Evening,6,59700.37
608731,Emergency,Assistant,Night,28,130675.63
608732,Nursing,Manager,Evening,5,30395.79
608733,Diagnostics,Manager,Morning,20,99580.1
608734,Surgery,Assistant,Morning,6,33203.22
608735,Emergency,Technician,Evening,24,128834.02
608736,Nursing,Pharmacist,Evening,24,61865.54
608737,Emergency,Manager,Evening,3,179355.32
608738,Emergency,Pharmacist,Morning,14,113965.51
608739,Diagnostics,Assistant,Morning,4,76270.52
608740,Administration,Coordinator,Night,0,68150.67
608741,Nursing,Technician,Morning,27,178698.24
608742,Administration,Pharmacist,Night,9,148995.08
608743,Nursing,Coordinator,Morning,19,165981.26
608744,Surgery,Nurse,Evening,14,111260.2
608745,Emergency,Pharmacist,Night,2,101525.11
608746,Nursing,Pharmacist,Night,2,52081.89
608747,Emergency,Coordinator,Evening,6,164314.37
608748,Administration,Coordinator,Evening,15,143649.1
608749,Emergency,Coordinator,Evening,23,157996.76
608750,Surgery,Assistant,Evening,29,131541.18
608751,Diagnostics,Manager,Evening,27,71382.29
608752,Pharmacy,Assistant,Evening,15,86756
608753,Emergency,Technician,Evening,30,36404.63
608754,Emergency,Nurse,Evening,5,109120.35
608755,Emergency,Nurse,Evening,14,172692.87
608756,Administration,Technician,Night,29,79691.05
608757,Nursing,Assistant,Morning,22,125660.05
608758,Nursing,Coordinator,Evening,3,151742.14
608759,Diagnostics,Pharmacist,Evening,25,84656.5
608760,Diagnostics,Coordinator,Night,20,87251.54
608761,Emergency,Pharmacist,Morning,26,177405.44
608762,Emergency,Technician,Evening,17,132555.5
608763,Nursing,Coordinator,Night,20,79452.97
608764,Nursing,Coordinator,Morning,27,127003.72
608765,Administration,Coordinator,Evening,16,140633.7
608766,Pharmacy,Technician,Night,16,135230.51
608767,Administration,Pharmacist,Morning,9,102777.72
608768,Emergency,Technician,Morning,24,98324.4
608769,Administration,Nurse,Morning,11,144491.2
608770,Pharmacy,Technician,Night,27,73039.84
608771,Administration,Technician,Night,10,150472.03
608772,Surgery,Coordinator,Morning,4,28994.89
608773,Nursing,Assistant,Night,23,33595.78
608774,Diagnostics,Nurse,Morning,30,164616.99
608775,Nursing,Coordinator,Evening,16,57353.65
608776,Surgery,Assistant,Night,4,129595.9
608777,Emergency,Pharmacist,Morning,24,133802.65
608778,Emergency,Pharmacist,Evening,30,27854.11
608779,Administration,Manager,Morning,29,172092.43
608780,Pharmacy,Manager,Evening,19,81584.06
608781,Administration,Nurse,Morning,16,69535.45
608782,Nursing,Manager,Morning,16,25565.06
608783,Administration,Assistant,Evening,14,176493.56
608784,Administration,Pharmacist,Evening,16,77069.02
608785,Surgery,Pharmacist,Evening,2,68072.43
608786,Pharmacy,Pharmacist,Evening,8,29528.03
608787,Nursing,Pharmacist,Night,22,105254.9
608788,Diagnostics,Assistant,Evening,10,160795.01
608789,Emergency,Manager,Evening,1,108058.61
608790,Diagnostics,Technician,Night,19,95138.05
608791,Diagnostics,Nurse,Night,11,172285.32
608792,Pharmacy,Assistant,Evening,4,91438.82
608793,Diagnostics,Technician,Evening,23,105969.09
608794,Nursing,Coordinator,Night,20,121013.59
608795,Surgery,Pharmacist,Night,0,151918.76
608796,Nursing,Assistant,Morning,10,168115.75
608797,Pharmacy,Nurse,Night,27,41331.22
608798,Pharmacy,Manager,Night,0,108761.7
608799,Administration,Nurse,Evening,20,114935.62
608800,Nursing,Coordinator,Evening,5,133431.38
608801,Pharmacy,Coordinator,Morning,18,91494.14
608802,Pharmacy,Nurse,Night,30,78101.71
608803,Emergency,Coordinator,Morning,23,178585.08
608804,Nursing,Nurse,Morning,4,52455.66
608805,Pharmacy,Nurse,Evening,29,58985.73
608806,Emergency,Coordinator,Night,18,90570.04
608807,Administration,Nurse,Evening,27,173984.45
608808,Administration,Assistant,Night,16,109963.81
608809,Surgery,Coordinator,Night,30,153720.33
608810,Surgery,Nurse,Night,22,77851.36
608811,Pharmacy,Nurse,Night,13,166010.03
608812,Administration,Coordinator,Night,15,41211.56
608813,Nursing,Nurse,Evening,21,161015.82
608814,Nursing,Technician,Morning,11,29530.64
608815,Diagnostics,Technician,Night,17,29868.89
608816,Pharmacy,Assistant,Morning,9,50430.32
608817,Administration,Pharmacist,Night,0,101140.25
608818,Administration,Assistant,Night,24,46854.09
608819,Nursing,Pharmacist,Night,1,172126.6
608820,Administration,Coordinator,Night,19,71630.97
608821,Diagnostics,Manager,Morning,5,53782.71
608822,Surgery,Technician,Night,24,93854.11
608823,Surgery,Assistant,Evening,15,101265.3
608824,Diagnostics,Nurse,Evening,22,62611.96
608825,Diagnostics,Technician,Morning,16,145167.23
608826,Nursing,Manager,Morning,8,83908.71
608827,Pharmacy,Technician,Night,17,28893.07
608828,Surgery,Pharmacist,Night,27,74078.22
608829,Nursing,Manager,Morning,27,141399.05
608830,Administration,Nurse,Evening,5,44685.07
608831,Diagnostics,Nurse,Morning,2,173977.24
608832,Administration,Coordinator,Evening,16,111635.33
608833,Diagnostics,Technician,Evening,30,91256.84
608834,Diagnostics,Technician,Evening,22,176027.66
608835,Nursing,Technician,Evening,18,120615.01
608836,Pharmacy,Technician,Evening,1,82377.09
608837,Nursing,Assistant,Night,10,36079.59
608838,Surgery,Pharmacist,Morning,5,114988.25
608839,Administration,Pharmacist,Night,26,146061.06
608840,Administration,Assistant,Morning,0,70866.59
608841,Pharmacy,Pharmacist,Evening,17,123555.87
608842,Diagnostics,Coordinator,Night,19,36718.92
608843,Diagnostics,Pharmacist,Morning,2,63537.72
608844,Emergency,Coordinator,Evening,3,59240
608845,Nursing,Pharmacist,Evening,6,94370.9
608846,Surgery,Pharmacist,Evening,2,139343.51
608847,Pharmacy,Assistant,Night,2,113430.26
608848,Nursing,Coordinator,Morning,12,40684.64
608849,Surgery,Assistant,Night,22,82523.94
608850,Diagnostics,Pharmacist,Morning,16,92229.16
608851,Pharmacy,Pharmacist,Morning,1,29337.8
608852,Pharmacy,Manager,Evening,17,132157.85
608853,Emergency,Nurse,Morning,2,176558.16
608854,Administration,Pharmacist,Evening,26,56858.07
608855,Nursing,Manager,Evening,6,87471.96
608856,Surgery,Manager,Night,12,67993.59
608857,Diagnostics,Pharmacist,Night,18,78351.64
608858,Emergency,Manager,Evening,7,106787.43
608859,Diagnostics,Nurse,Night,2,42859.09
608860,Administration,Pharmacist,Night,4,143727.48
608861,Pharmacy,Pharmacist,Morning,1,51098.13
608862,Emergency,Assistant,Evening,30,65605.91
608863,Emergency,Assistant,Night,22,149679.91
608864,Administration,Assistant,Night,5,73219.15
608865,Diagnostics,Coordinator,Evening,3,117447.15
608866,Emergency,Coordinator,Evening,3,130061.66
608867,Administration,Technician,Morning,20,126714.99
608868,Diagnostics,Pharmacist,Morning,4,150402.3
608869,Administration,Manager,Evening,18,60908.71
608870,Diagnostics,Coordinator,Evening,19,134035.98
608871,Nursing,Nurse,Morning,7,120318.5
608872,Nursing,Coordinator,Morning,27,53442.5
608873,Diagnostics,Pharmacist,Morning,18,136571.27
608874,Administration,Assistant,Evening,8,158119.91
608875,Emergency,Manager,Night,25,114263.06
608876,Administration,Nurse,Morning,20,172013.96
608877,Emergency,Coordinator,Night,5,120705.72
608878,Surgery,Nurse,Morning,16,78196.16
608879,Administration,Assistant,Morning,1,171859.62
608880,Nursing,Coordinator,Morning,2,58833.13
608881,Nursing,Manager,Morning,15,164606.41
608882,Emergency,Manager,Night,2,115213.9
608883,Surgery,Coordinator,Night,23,145299.4
608884,Nursing,Technician,Evening,12,88419.38
608885,Nursing,Assistant,Morning,18,154791.24
608886,Surgery,Technician,Evening,11,174943.78
608887,Emergency,Nurse,Morning,9,126641.65
608888,Diagnostics,Manager,Evening,8,158262.55
608889,Emergency,Manager,Morning,17,103093.91
608890,Administration,Pharmacist,Morning,17,75390.29
608891,Administration,Technician,Evening,28,73690.82
608892,Pharmacy,Technician,Night,2,175073.36
608893,Emergency,Coordinator,Morning,27,136907.45
608894,Surgery,Assistant,Morning,12,41804.65
608895,Administration,Assistant,Evening,20,89090.06
608896,Emergency,Nurse,Night,1,50942.43
608897,Emergency,Assistant,Night,5,177050.28
608898,Surgery,Coordinator,Morning,19,89771.43
608899,Emergency,Pharmacist,Morning,30,136177.51
608900,Diagnostics,Coordinator,Morning,8,85990.83
608901,Diagnostics,Coordinator,Evening,9,175173.08
608902,Surgery,Coordinator,Morning,1,48006.19
608903,Surgery,Manager,Night,22,147525.41
608904,Emergency,Assistant,Evening,26,129790.86
608905,Administration,Technician,Night,22,38004.91
608906,Administration,Pharmacist,Morning,1,140818.22
608907,Nursing,Technician,Morning,3,135948.14
608908,Nursing,Assistant,Morning,13,121750.98
608909,Nursing,Pharmacist,Evening,3,102677.15
608910,Pharmacy,Assistant,Evening,21,173575.48
608911,Nursing,Nurse,Night,6,101599.67
608912,Nursing,Manager,Evening,8,166338.67
608913,Surgery,Manager,Evening,29,53560.19
608914,Nursing,Nurse,Night,20,171823.64
608915,Administration,Nurse,Morning,12,146541.84
608916,Diagnostics,Pharmacist,Night,11,28776.43
608917,Emergency,Coordinator,Night,0,146357.88
608918,Pharmacy,Pharmacist,Night,18,170240.57
608919,Nursing,Coordinator,Evening,29,168761.23
608920,Emergency,Coordinator,Morning,11,33893.71
608921,Diagnostics,Nurse,Evening,22,179620.58
608922,Administration,Nurse,Evening,14,157598.96
608923,Surgery,Pharmacist,Night,14,122473.9
608924,Administration,Technician,Evening,28,140359.03
608925,Emergency,Coordinator,Evening,22,85441.55
608926,Pharmacy,Pharmacist,Evening,6,117827.65
608927,Nursing,Technician,Night,15,179010.75
608928,Surgery,Manager,Evening,27,168962.69
608929,Administration,Technician,Night,18,144884.17
608930,Pharmacy,Technician,Morning,6,31620.43
608931,Administration,Pharmacist,Morning,29,108771.4
608932,Emergency,Coordinator,Morning,13,101424.04
608933,Nursing,Pharmacist,Evening,23,127677.4
608934,Surgery,Nurse,Morning,21,118878.15
608935,Administration,Technician,Morning,14,104603.72
608936,Emergency,Manager,Evening,28,166785.02
608937,Administration,Coordinator,Morning,4,169069.47
608938,Pharmacy,Manager,Night,4,74607.58
608939,Diagnostics,Pharmacist,Evening,13,83951.81
608940,Nursing,Coordinator,Night,26,154677.08
608941,Administration,Assistant,Night,28,100254.42
608942,Emergency,Nurse,Morning,12,145567.4
608943,Administration,Nurse,Morning,25,109190.84
608944,Surgery,Assistant,Evening,30,118774.82
608945,Diagnostics,Manager,Morning,21,26405.02
608946,Diagnostics,Assistant,Night,10,171296.99
608947,Administration,Technician,Morning,14,110276.27
608948,Nursing,Coordinator,Night,23,37224.41
608949,Administration,Technician,Night,22,175925.14
608950,Administration,Nurse,Morning,7,133976.39
608951,Surgery,Coordinator,Morning,30,31499.73
608952,Surgery,Pharmacist,Morning,0,121671.64
608953,Administration,Manager,Evening,19,25932.99
608954,Nursing,Technician,Evening,17,122752.62
608955,Emergency,Coordinator,Evening,15,127388.27
608956,Pharmacy,Manager,Night,25,35575.16
608957,Nursing,Assistant,Night,26,123422.8
608958,Nursing,Manager,Morning,24,173443.91
608959,Administration,Pharmacist,Morning,24,109711.76
608960,Nursing,Coordinator,Evening,27,55764.81
608961,Nursing,Assistant,Night,8,103812.34
608962,Nursing,Manager,Night,25,71822.72
608963,Emergency,Assistant,Morning,6,45079.74
608964,Pharmacy,Nurse,Evening,16,158195.05
608965,Diagnostics,Assistant,Evening,15,44474.14
608966,Pharmacy,Manager,Night,11,136799.36
608967,Nursing,Manager,Evening,4,152534.81
608968,Pharmacy,Technician,Morning,21,39206.65
608969,Nursing,Assistant,Morning,20,130278.95
608970,Administration,Pharmacist,Morning,18,110905.61
608971,Emergency,Technician,Morning,30,159730.7
608972,Diagnostics,Coordinator,Morning,5,161744.26
608973,Administration,Coordinator,Morning,20,177593.98
608974,Administration,Pharmacist,Night,4,133583.51
608975,Administration,Manager,Evening,1,78024.69
608976,Nursing,Technician,Morning,6,159060.85
608977,Surgery,Nurse,Evening,9,82784.47
608978,Emergency,Pharmacist,Night,30,136674.88
608979,Surgery,Pharmacist,Night,10,56794.06
608980,Surgery,Nurse,Morning,26,119926.36
608981,Administration,Technician,Night,16,164039.98
608982,Administration,Coordinator,Morning,2,124070.83
608983,Nursing,Manager,Night,28,169500.51
608984,Surgery,Coordinator,Night,16,67117.49
608985,Diagnostics,Assistant,Evening,12,76547.57
608986,Pharmacy,Nurse,Morning,14,84872.69
608987,Surgery,Assistant,Morning,3,132440.82
608988,Pharmacy,Manager,Evening,2,82466.67
608989,Nursing,Nurse,Evening,6,132764.76
608990,Emergency,Pharmacist,Night,19,141092.93
608991,Surgery,Assistant,Morning,5,135682.42
608992,Pharmacy,Technician,Morning,13,122433.52
608993,Diagnostics,Assistant,Morning,7,110173.02
608994,Pharmacy,Pharmacist,Night,4,97185.34
608995,Administration,Pharmacist,Evening,29,54927.78
608996,Diagnostics,Pharmacist,Evening,6,94292.21
608997,Pharmacy,Coordinator,Evening,9,101458.92
608998,Diagnostics,Coordinator,Night,8,109898.49
608999,Surgery,Pharmacist,Evening,27,37749.25
609000,Pharmacy,Manager,Night,11,115836.14
609001,Pharmacy,Coordinator,Morning,10,136565.75
609002,Administration,Pharmacist,Night,9,136492.04
609003,Surgery,Technician,Evening,6,91459.25
609004,Surgery,Nurse,Morning,1,31273.53
609005,Surgery,Pharmacist,Evening,6,148630.75
609006,Surgery,Technician,Evening,12,129421.12
609007,Emergency,Pharmacist,Night,23,105760.45
609008,Nursing,Technician,Night,4,169876.93
609009,Nursing,Technician,Night,5,69723.6
609010,Emergency,Assistant,Morning,5,158106.5
609011,Emergency,Coordinator,Night,16,153462.04
609012,Diagnostics,Nurse,Morning,0,101028.31
609013,Pharmacy,Technician,Evening,9,63554.51
609014,Nursing,Coordinator,Evening,11,49295.51
609015,Emergency,Coordinator,Morning,26,42841.99
609016,Emergency,Coordinator,Night,8,134965.15
609017,Administration,Coordinator,Evening,15,173912.76
609018,Nursing,Nurse,Night,10,140462.96
609019,Nursing,Coordinator,Evening,0,148561.83
609020,Nursing,Manager,Evening,15,83323.65
609021,Nursing,Assistant,Evening,22,90664.02
609022,Diagnostics,Technician,Night,28,109900.23
609023,Administration,Technician,Evening,7,150082.35
609024,Pharmacy,Technician,Night,10,37111.21
609025,Nursing,Coordinator,Morning,10,77750.47
609026,Nursing,Manager,Morning,16,126943.12
609027,Emergency,Pharmacist,Night,29,74489.18
609028,Surgery,Nurse,Morning,29,69514.67
609029,Diagnostics,Technician,Evening,3,73837.47
609030,Pharmacy,Manager,Morning,19,99201.63
609031,Emergency,Technician,Evening,24,90212.24
609032,Nursing,Coordinator,Morning,0,120752.98
609033,Pharmacy,Manager,Morning,14,114200.46
609034,Surgery,Pharmacist,Morning,27,59546.54
609035,Surgery,Technician,Evening,24,51257.99
609036,Surgery,Technician,Evening,25,112941.05
609037,Pharmacy,Coordinator,Evening,14,112365.37
609038,Diagnostics,Technician,Morning,8,135337.31
609039,Pharmacy,Technician,Evening,3,40691.99
609040,Nursing,Nurse,Morning,23,81911.52
609041,Emergency,Technician,Evening,22,132537.99
609042,Nursing,Nurse,Night,14,136838.45
609043,Surgery,Pharmacist,Morning,11,75505.67
609044,Nursing,Assistant,Morning,20,80962.19
609045,Administration,Assistant,Morning,13,95962.17
609046,Surgery,Pharmacist,Evening,13,80983.29
609047,Nursing,Technician,Evening,7,50958.45
609048,Pharmacy,Technician,Evening,27,165443.26
609049,Administration,Nurse,Night,1,43008.36
609050,Administration,Pharmacist,Night,28,67062.88
609051,Diagnostics,Pharmacist,Night,23,159200.15
609052,Pharmacy,Assistant,Evening,12,32193.71
609053,Surgery,Coordinator,Evening,26,52571.73
609054,Emergency,Technician,Morning,0,94733.38
609055,Pharmacy,Assistant,Morning,17,140198.86
609056,Administration,Manager,Morning,2,72900.23
609057,Surgery,Assistant,Morning,21,56777.8
