Doctor_ID,Doctor_Name,Specialty,Department,Experience_Years
114377,Dr_4376,Cardiology,Emergency,2
114378,Dr_4377,Cardiology,Medicine,33
114379,Dr_4378,Dermatology,Medicine,33
114380,Dr_4379,Cardiology,Medicine,27
114381,Dr_4380,Dermatology,Outpatient,29
114382,Dr_4381,Pediatrics,Emergency,21
114383,Dr_4382,Pediatrics,Surgery,27
114384,Dr_4383,General Medicine,Medicine,14
114385,Dr_4384,Dermatology,Medicine,1
114386,Dr_4385,Neurology,Medicine,4
114387,Dr_4386,General Medicine,Medicine,29
114388,Dr_4387,ENT,Diagnostics,13
114389,Dr_4388,Cardiology,Surgery,5
114390,Dr_4389,Dermatology,Outpatient,27
114391,Dr_4390,Neurology,Emergency,5
114392,Dr_4391,General Medicine,Outpatient,8
114393,Dr_4392,Neurology,Diagnostics,6
114394,Dr_4393,General Medicine,Outpatient,33
114395,Dr_4394,Orthopedics,Medicine,6
114396,Dr_4395,Cardiology,Outpatient,11
114397,Dr_4396,ENT,Outpatient,25
114398,Dr_4397,Neurology,Medicine,2
114399,Dr_4398,Dermatology,Diagnostics,31
114400,Dr_4399,Oncology,Diagnostics,22
114401,Dr_4400,Orthopedics,Surgery,35
114402,Dr_4401,ENT,Outpatient,14
114403,Dr_4402,General Medicine,Diagnostics,30
114404,Dr_4403,Neurology,Diagnostics,17
114405,Dr_4404,Cardiology,Medicine,31
114406,Dr_4405,Dermatology,Outpatient,30
114407,Dr_4406,Oncology,Diagnostics,22
114408,Dr_4407,Neurology,Medicine,12
114409,Dr_4408,Oncology,Outpatient,33
114410,Dr_4409,Oncology,Outpatient,28
114411,Dr_4410,Pediatrics,Emergency,2
114412,Dr_4411,Oncology,Surgery,32
114413,Dr_4412,ENT,Outpatient,13
114414,Dr_4413,Cardiology,Emergency,16
114415,Dr_4414,General Medicine,Surgery,19
114416,Dr_4415,Cardiology,Surgery,16
114417,Dr_4416,Cardiology,Emergency,34
114418,Dr_4417,Neurology,Outpatient,10
114419,Dr_4418,Neurology,Emergency,7
114420,Dr_4419,Dermatology,Medicine,22
114421,Dr_4420,Oncology,Medicine,17
114422,Dr_4421,Orthopedics,Medicine,35
114423,Dr_4422,Cardiology,Diagnostics,2
114424,Dr_4423,Pediatrics,Medicine,14
114425,Dr_4424,Pediatrics,Outpatient,16
114426,Dr_4425,Oncology,Diagnostics,14
114427,Dr_4426,ENT,Diagnostics,7
114428,Dr_4427,Dermatology,Surgery,18
114429,Dr_4428,ENT,Medicine,31
114430,Dr_4429,Cardiology,Medicine,1
114431,Dr_4430,Neurology,Emergency,22
114432,Dr_4431,ENT,Diagnostics,7
114433,Dr_4432,Pediatrics,Medicine,33
114434,Dr_4433,ENT,Emergency,11
114435,Dr_4434,Dermatology,Diagnostics,17
114436,Dr_4435,Oncology,Outpatient,9
114437,Dr_4436,Orthopedics,Diagnostics,19
114438,Dr_4437,Dermatology,Surgery,3
114439,Dr_4438,ENT,Emergency,34
114440,Dr_4439,ENT,Medicine,17
114441,Dr_4440,Dermatology,Diagnostics,17
114442,Dr_4441,Orthopedics,Diagnostics,28
114443,Dr_4442,Dermatology,Surgery,10
114444,Dr_4443,Neurology,Diagnostics,19
114445,Dr_4444,ENT,Medicine,32
114446,Dr_4445,Oncology,Medicine,3
114447,Dr_4446,Orthopedics,Medicine,28
114448,Dr_4447,General Medicine,Emergency,2
114449,Dr_4448,Orthopedics,Emergency,5
114450,Dr_4449,Pediatrics,Outpatient,4
114451,Dr_4450,Orthopedics,Emergency,21
114452,Dr_4451,General Medicine,Emergency,6
114453,Dr_4452,Neurology,Surgery,5
114454,Dr_4453,ENT,Surgery,29
114455,Dr_4454,Cardiology,Diagnostics,8
114456,Dr_4455,Cardiology,Outpatient,35
114457,Dr_4456,Cardiology,Outpatient,27
114458,Dr_4457,ENT,Emergency,30
114459,Dr_4458,Pediatrics,Surgery,2
114460,Dr_4459,Dermatology,Medicine,14
114461,Dr_4460,Neurology,Emergency,25
114462,Dr_4461,Dermatology,Medicine,2
114463,Dr_4462,Oncology,Outpatient,8
114464,Dr_4463,General Medicine,Surgery,15
114465,Dr_4464,Cardiology,Surgery,26
114466,Dr_4465,Cardiology,Diagnostics,12
114467,Dr_4466,Oncology,Surgery,6
114468,Dr_4467,General Medicine,Outpatient,27
114469,Dr_4468,Orthopedics,Surgery,15
114470,Dr_4469,Cardiology,Outpatient,21
114471,Dr_4470,Cardiology,Emergency,2
114472,Dr_4471,Oncology,Outpatient,13
114473,Dr_4472,Pediatrics,Diagnostics,23
114474,Dr_4473,ENT,Medicine,3
114475,Dr_4474,Dermatology,Medicine,16
114476,Dr_4475,ENT,Medicine,21
114477,Dr_4476,Cardiology,Medicine,13
114478,Dr_4477,ENT,Medicine,22
114479,Dr_4478,Cardiology,Outpatient,24
114480,Dr_4479,Oncology,Surgery,2
114481,Dr_4480,ENT,Medicine,6
114482,Dr_4481,General Medicine,Medicine,19
114483,Dr_4482,Neurology,Emergency,1
114484,Dr_4483,Pediatrics,Emergency,16
114485,Dr_4484,Orthopedics,Emergency,3
114486,Dr_4485,Cardiology,Emergency,35
114487,Dr_4486,Orthopedics,Outpatient,3
114488,Dr_4487,Pediatrics,Diagnostics,8
114489,Dr_4488,ENT,Outpatient,8
114490,Dr_4489,Oncology,Outpatient,20
114491,Dr_4490,Cardiology,Emergency,13
114492,Dr_4491,ENT,Emergency,16
114493,Dr_4492,Cardiology,Medicine,6
114494,Dr_4493,Pediatrics,Diagnostics,33
114495,Dr_4494,Dermatology,Outpatient,1
114496,Dr_4495,Neurology,Surgery,35
114497,Dr_4496,Dermatology,Outpatient,17
114498,Dr_4497,Pediatrics,Emergency,20
114499,Dr_4498,General Medicine,Outpatient,26
114500,Dr_4499,Oncology,Emergency,1
114501,Dr_4500,ENT,Surgery,1
114502,Dr_4501,Dermatology,Outpatient,23
114503,Dr_4502,ENT,Emergency,15
114504,Dr_4503,ENT,Emergency,24
114505,Dr_4504,Neurology,Diagnostics,16
114506,Dr_4505,Cardiology,Emergency,35
114507,Dr_4506,Neurology,Surgery,26
114508,Dr_4507,Pediatrics,Diagnostics,3
114509,Dr_4508,Dermatology,Emergency,11
114510,Dr_4509,Neurology,Outpatient,22
114511,Dr_4510,Cardiology,Surgery,35
114512,Dr_4511,Neurology,Emergency,33
114513,Dr_4512,Oncology,Medicine,3
114514,Dr_4513,Orthopedics,Medicine,19
114515,Dr_4514,Oncology,Surgery,10
114516,Dr_4515,General Medicine,Emergency,11
114517,Dr_4516,Cardiology,Outpatient,32
114518,Dr_4517,Oncology,Surgery,30
114519,Dr_4518,Oncology,Emergency,12
114520,Dr_4519,Neurology,Surgery,20
114521,Dr_4520,Pediatrics,Emergency,9
114522,Dr_4521,Pediatrics,Diagnostics,34
114523,Dr_4522,Orthopedics,Emergency,25
114524,Dr_4523,Dermatology,Surgery,3
114525,Dr_4524,Pediatrics,Diagnostics,31
114526,Dr_4525,ENT,Outpatient,21
114527,Dr_4526,Orthopedics,Emergency,11
114528,Dr_4527,Oncology,Medicine,8
114529,Dr_4528,Oncology,Emergency,25
114530,Dr_4529,Oncology,Diagnostics,27
114531,Dr_4530,Orthopedics,Surgery,29
114532,Dr_4531,Dermatology,Outpatient,34
114533,Dr_4532,Dermatology,Medicine,16
114534,Dr_4533,Pediatrics,Outpatient,23
114535,Dr_4534,Oncology,Surgery,16
114536,Dr_4535,General Medicine,Diagnostics,13
114537,Dr_4536,General Medicine,Diagnostics,9
114538,Dr_4537,Cardiology,Diagnostics,27
114539,Dr_4538,Pediatrics,Outpatient,29
114540,Dr_4539,ENT,Outpatient,15
114541,Dr_4540,Cardiology,Surgery,30
114542,Dr_4541,Orthopedics,Surgery,5
114543,Dr_4542,ENT,Medicine,20
114544,Dr_4543,Orthopedics,Diagnostics,30
114545,Dr_4544,Pediatrics,Emergency,25
114546,Dr_4545,Dermatology,Surgery,3
114547,Dr_4546,Dermatology,Surgery,16
114548,Dr_4547,Pediatrics,Emergency,30
114549,Dr_4548,Cardiology,Outpatient,1
114550,Dr_4549,Oncology,Surgery,30
114551,Dr_4550,Pediatrics,Medicine,18
114552,Dr_4551,Oncology,Outpatient,15
114553,Dr_4552,ENT,Medicine,16
114554,Dr_4553,Pediatrics,Medicine,2
114555,Dr_4554,Cardiology,Outpatient,19
114556,Dr_4555,Oncology,Outpatient,8
114557,Dr_4556,General Medicine,Diagnostics,19
114558,Dr_4557,Oncology,Diagnostics,27
114559,Dr_4558,Neurology,Outpatient,11
114560,Dr_4559,ENT,Medicine,13
114561,Dr_4560,ENT,Medicine,3
114562,Dr_4561,Cardiology,Diagnostics,28
114563,Dr_4562,Orthopedics,Outpatient,12
114564,Dr_4563,Dermatology,Surgery,24
114565,Dr_4564,Oncology,Medicine,2
114566,Dr_4565,Orthopedics,Medicine,19
114567,Dr_4566,Cardiology,Emergency,3
114568,Dr_4567,Pediatrics,Surgery,4
114569,Dr_4568,Cardiology,Medicine,31
114570,Dr_4569,Pediatrics,Outpatient,21
114571,Dr_4570,General Medicine,Surgery,9
114572,Dr_4571,Oncology,Outpatient,15
114573,Dr_4572,ENT,Emergency,25
114574,Dr_4573,Orthopedics,Surgery,20
114575,Dr_4574,Dermatology,Medicine,8
114576,Dr_4575,Pediatrics,Diagnostics,12
114577,Dr_4576,Orthopedics,Emergency,21
114578,Dr_4577,Cardiology,Medicine,34
114579,Dr_4578,Oncology,Surgery,12
114580,Dr_4579,Dermatology,Diagnostics,24
114581,Dr_4580,Orthopedics,Medicine,5
114582,Dr_4581,Pediatrics,Outpatient,16
114583,Dr_4582,Cardiology,Emergency,18
114584,Dr_4583,Neurology,Outpatient,24
114585,Dr_4584,Oncology,Diagnostics,35
114586,Dr_4585,Pediatrics,Surgery,19
114587,Dr_4586,Cardiology,Medicine,31
114588,Dr_4587,Neurology,Surgery,28
114589,Dr_4588,Dermatology,Emergency,28
114590,Dr_4589,Dermatology,Diagnostics,11
114591,Dr_4590,Pediatrics,Diagnostics,11
114592,Dr_4591,Orthopedics,Outpatient,21
114593,Dr_4592,ENT,Medicine,32
114594,Dr_4593,Cardiology,Surgery,31
114595,Dr_4594,ENT,Emergency,30
114596,Dr_4595,Dermatology,Medicine,7
114597,Dr_4596,Oncology,Outpatient,4
114598,Dr_4597,General Medicine,Surgery,27
114599,Dr_4598,Pediatrics,Diagnostics,20
114600,Dr_4599,Oncology,Medicine,25
114601,Dr_4600,ENT,Emergency,29
114602,Dr_4601,Orthopedics,Emergency,16
114603,Dr_4602,Neurology,Surgery,13
114604,Dr_4603,ENT,Medicine,12
114605,Dr_4604,Cardiology,Surgery,8
114606,Dr_4605,Orthopedics,Outpatient,24
114607,Dr_4606,Orthopedics,Diagnostics,25
114608,Dr_4607,Oncology,Emergency,17
114609,Dr_4608,Pediatrics,Outpatient,20
114610,Dr_4609,Cardiology,Medicine,1
114611,Dr_4610,Dermatology,Medicine,25
114612,Dr_4611,Cardiology,Outpatient,28
114613,Dr_4612,General Medicine,Emergency,4
114614,Dr_4613,Pediatrics,Surgery,1
114615,Dr_4614,Dermatology,Diagnostics,3
114616,Dr_4615,Cardiology,Diagnostics,7
114617,Dr_4616,Pediatrics,Diagnostics,21
114618,Dr_4617,ENT,Surgery,24
114619,Dr_4618,Dermatology,Emergency,24
114620,Dr_4619,Dermatology,Surgery,2
114621,Dr_4620,Neurology,Diagnostics,32
114622,Dr_4621,Dermatology,Diagnostics,30
114623,Dr_4622,Pediatrics,Outpatient,28
114624,Dr_4623,Cardiology,Emergency,20
114625,Dr_4624,Oncology,Diagnostics,28
114626,Dr_4625,General Medicine,Surgery,14
114627,Dr_4626,Orthopedics,Emergency,29
114628,Dr_4627,Orthopedics,Surgery,5
114629,Dr_4628,ENT,Medicine,35
114630,Dr_4629,Pediatrics,Outpatient,31
114631,Dr_4630,Oncology,Diagnostics,25
114632,Dr_4631,Pediatrics,Diagnostics,3
114633,Dr_4632,Cardiology,Outpatient,23
114634,Dr_4633,Oncology,Surgery,1
114635,Dr_4634,Dermatology,Emergency,16
114636,Dr_4635,Cardiology,Diagnostics,20
114637,Dr_4636,Pediatrics,Medicine,6
114638,Dr_4637,General Medicine,Outpatient,13
114639,Dr_4638,General Medicine,Surgery,10
114640,Dr_4639,Pediatrics,Surgery,34
114641,Dr_4640,ENT,Diagnostics,14
114642,Dr_4641,Neurology,Outpatient,33
114643,Dr_4642,ENT,Emergency,24
114644,Dr_4643,Dermatology,Diagnostics,3
114645,Dr_4644,Orthopedics,Emergency,29
114646,Dr_4645,ENT,Emergency,32
114647,Dr_4646,ENT,Surgery,4
114648,Dr_4647,Cardiology,Medicine,14
114649,Dr_4648,Pediatrics,Diagnostics,6
114650,Dr_4649,ENT,Diagnostics,12
114651,Dr_4650,Pediatrics,Emergency,31
114652,Dr_4651,Oncology,Emergency,18
114653,Dr_4652,Neurology,Surgery,14
114654,Dr_4653,Dermatology,Outpatient,22
114655,Dr_4654,Neurology,Diagnostics,31
114656,Dr_4655,Cardiology,Outpatient,29
114657,Dr_4656,General Medicine,Outpatient,34
114658,Dr_4657,General Medicine,Emergency,10
114659,Dr_4658,ENT,Emergency,25
114660,Dr_4659,General Medicine,Medicine,15
114661,Dr_4660,General Medicine,Emergency,9
114662,Dr_4661,Dermatology,Medicine,7
114663,Dr_4662,Neurology,Diagnostics,4
114664,Dr_4663,General Medicine,Surgery,24
114665,Dr_4664,Oncology,Surgery,17
114666,Dr_4665,Cardiology,Medicine,28
114667,Dr_4666,Orthopedics,Diagnostics,30
114668,Dr_4667,Dermatology,Medicine,2
114669,Dr_4668,General Medicine,Surgery,24
114670,Dr_4669,ENT,Outpatient,32
114671,Dr_4670,Dermatology,Emergency,11
114672,Dr_4671,Pediatrics,Outpatient,28
114673,Dr_4672,Oncology,Surgery,13
114674,Dr_4673,Dermatology,Surgery,34
114675,Dr_4674,Orthopedics,Surgery,13
114676,Dr_4675,General Medicine,Surgery,15
114677,Dr_4676,Pediatrics,Medicine,24
114678,Dr_4677,Pediatrics,Emergency,11
114679,Dr_4678,Orthopedics,Emergency,6
114680,Dr_4679,General Medicine,Medicine,27
114681,Dr_4680,Oncology,Medicine,17
114682,Dr_4681,General Medicine,Surgery,22
114683,Dr_4682,Neurology,Outpatient,8
114684,Dr_4683,Oncology,Outpatient,7
114685,Dr_4684,Pediatrics,Medicine,10
114686,Dr_4685,Oncology,Medicine,8
114687,Dr_4686,Dermatology,Medicine,17
114688,Dr_4687,ENT,Medicine,22
114689,Dr_4688,Orthopedics,Diagnostics,3
114690,Dr_4689,Dermatology,Diagnostics,11
114691,Dr_4690,Dermatology,Surgery,6
114692,Dr_4691,Dermatology,Diagnostics,1
114693,Dr_4692,General Medicine,Medicine,32
114694,Dr_4693,Dermatology,Surgery,23
114695,Dr_4694,General Medicine,Medicine,27
114696,Dr_4695,Pediatrics,Diagnostics,15
114697,Dr_4696,Cardiology,Emergency,2
114698,Dr_4697,Cardiology,Outpatient,23
114699,Dr_4698,Oncology,Diagnostics,14
114700,Dr_4699,Cardiology,Emergency,31
114701,Dr_4700,Cardiology,Outpatient,22
114702,Dr_4701,ENT,Outpatient,11
114703,Dr_4702,General Medicine,Emergency,7
114704,Dr_4703,Dermatology,Medicine,17
114705,Dr_4704,Dermatology,Medicine,16
114706,Dr_4705,Oncology,Medicine,10
114707,Dr_4706,Orthopedics,Emergency,22
114708,Dr_4707,Dermatology,Medicine,33
114709,Dr_4708,Dermatology,Emergency,1
114710,Dr_4709,General Medicine,Diagnostics,17
114711,Dr_4710,Neurology,Diagnostics,17
114712,Dr_4711,ENT,Surgery,20
114713,Dr_4712,ENT,Emergency,32
114714,Dr_4713,Dermatology,Emergency,31
114715,Dr_4714,Orthopedics,Medicine,19
114716,Dr_4715,Dermatology,Surgery,31
114717,Dr_4716,General Medicine,Surgery,28
114718,Dr_4717,Orthopedics,Diagnostics,22
114719,Dr_4718,Pediatrics,Medicine,2
114720,Dr_4719,Orthopedics,Emergency,15
114721,Dr_4720,Orthopedics,Emergency,11
114722,Dr_4721,ENT,Outpatient,34
114723,Dr_4722,Neurology,Emergency,27
114724,Dr_4723,Neurology,Diagnostics,23
114725,Dr_4724,Cardiology,Medicine,9
114726,Dr_4725,ENT,Outpatient,1
114727,Dr_4726,Neurology,Surgery,33
114728,Dr_4727,Dermatology,Outpatient,25
114729,Dr_4728,Oncology,Emergency,8
114730,Dr_4729,General Medicine,Medicine,21
114731,Dr_4730,Cardiology,Diagnostics,16
114732,Dr_4731,Pediatrics,Medicine,9
114733,Dr_4732,ENT,Medicine,30
114734,Dr_4733,General Medicine,Outpatient,2
114735,Dr_4734,ENT,Medicine,12
114736,Dr_4735,Pediatrics,Outpatient,20
114737,Dr_4736,Neurology,Outpatient,23
114738,Dr_4737,Orthopedics,Diagnostics,34
114739,Dr_4738,General Medicine,Diagnostics,31
114740,Dr_4739,ENT,Outpatient,35
114741,Dr_4740,Neurology,Diagnostics,20
114742,Dr_4741,Neurology,Medicine,19
114743,Dr_4742,Oncology,Diagnostics,6
114744,Dr_4743,Cardiology,Emergency,18
114745,Dr_4744,Orthopedics,Emergency,30
114746,Dr_4745,ENT,Diagnostics,1
114747,Dr_4746,General Medicine,Medicine,12
114748,Dr_4747,ENT,Diagnostics,4
114749,Dr_4748,Cardiology,Medicine,19
114750,Dr_4749,Dermatology,Medicine,24
114751,Dr_4750,General Medicine,Diagnostics,22
114752,Dr_4751,Pediatrics,Medicine,6
114753,Dr_4752,Dermatology,Outpatient,17
114754,Dr_4753,Dermatology,Diagnostics,2
114755,Dr_4754,Orthopedics,Surgery,13
114756,Dr_4755,Oncology,Outpatient,2
114757,Dr_4756,Pediatrics,Medicine,30
114758,Dr_4757,Neurology,Medicine,26
114759,Dr_4758,Pediatrics,Emergency,30
114760,Dr_4759,Neurology,Surgery,14
114761,Dr_4760,Cardiology,Outpatient,29
114762,Dr_4761,Oncology,Surgery,12
114763,Dr_4762,Cardiology,Emergency,25
114764,Dr_4763,General Medicine,Outpatient,6
114765,Dr_4764,Cardiology,Diagnostics,29
114766,Dr_4765,General Medicine,Diagnostics,24
114767,Dr_4766,Cardiology,Emergency,34
114768,Dr_4767,General Medicine,Diagnostics,18
114769,Dr_4768,Cardiology,Emergency,24
114770,Dr_4769,Orthopedics,Diagnostics,34
114771,Dr_4770,Cardiology,Outpatient,6
114772,Dr_4771,Pediatrics,Emergency,14
114773,Dr_4772,Dermatology,Surgery,1
114774,Dr_4773,Cardiology,Outpatient,33
114775,Dr_4774,Pediatrics,Diagnostics,7
114776,Dr_4775,Cardiology,Medicine,27
114777,Dr_4776,General Medicine,Medicine,29
114778,Dr_4777,General Medicine,Diagnostics,26
114779,Dr_4778,Pediatrics,Medicine,26
114780,Dr_4779,Dermatology,Surgery,24
114781,Dr_4780,Oncology,Diagnostics,11
114782,Dr_4781,Dermatology,Medicine,23
114783,Dr_4782,Pediatrics,Surgery,8
114784,Dr_4783,Neurology,Surgery,11
114785,Dr_4784,General Medicine,Emergency,10
114786,Dr_4785,General Medicine,Medicine,8
114787,Dr_4786,Dermatology,Emergency,10
114788,Dr_4787,ENT,Medicine,35
114789,Dr_4788,ENT,Outpatient,28
114790,Dr_4789,Oncology,Outpatient,10
114791,Dr_4790,ENT,Diagnostics,15
114792,Dr_4791,ENT,Medicine,30
114793,Dr_4792,Orthopedics,Medicine,34
114794,Dr_4793,Neurology,Diagnostics,16
114795,Dr_4794,Pediatrics,Emergency,3
114796,Dr_4795,Orthopedics,Emergency,17
114797,Dr_4796,Dermatology,Outpatient,13
114798,Dr_4797,General Medicine,Medicine,14
114799,Dr_4798,Oncology,Surgery,2
114800,Dr_4799,Orthopedics,Emergency,26
114801,Dr_4800,General Medicine,Diagnostics,5
114802,Dr_4801,Oncology,Surgery,6
114803,Dr_4802,Neurology,Outpatient,20
114804,Dr_4803,ENT,Medicine,35
114805,Dr_4804,Neurology,Surgery,35
114806,Dr_4805,Dermatology,Surgery,21
114807,Dr_4806,Neurology,Outpatient,20
114808,Dr_4807,Neurology,Diagnostics,11
114809,Dr_4808,ENT,Emergency,24
114810,Dr_4809,ENT,Surgery,1
114811,Dr_4810,Dermatology,Diagnostics,30
114812,Dr_4811,Oncology,Surgery,13
114813,Dr_4812,Pediatrics,Diagnostics,23
114814,Dr_4813,Neurology,Emergency,8
114815,Dr_4814,Orthopedics,Medicine,28
114816,Dr_4815,Orthopedics,Outpatient,31
114817,Dr_4816,Neurology,Outpatient,5
114818,Dr_4817,General Medicine,Surgery,24
114819,Dr_4818,Pediatrics,Medicine,20
114820,Dr_4819,Cardiology,Outpatient,21
114821,Dr_4820,Pediatrics,Surgery,15
114822,Dr_4821,Pediatrics,Outpatient,20
114823,Dr_4822,Pediatrics,Emergency,18
114824,Dr_4823,Neurology,Outpatient,27
114825,Dr_4824,Dermatology,Emergency,26
114826,Dr_4825,General Medicine,Medicine,7
114827,Dr_4826,Pediatrics,Emergency,2
114828,Dr_4827,General Medicine,Diagnostics,35
114829,Dr_4828,General Medicine,Medicine,11
114830,Dr_4829,Orthopedics,Outpatient,31
114831,Dr_4830,Dermatology,Medicine,31
114832,Dr_4831,ENT,Medicine,25
114833,Dr_4832,General Medicine,Outpatient,22
114834,Dr_4833,Oncology,Surgery,31
114835,Dr_4834,Oncology,Emergency,3
114836,Dr_4835,ENT,Medicine,14
114837,Dr_4836,Orthopedics,Outpatient,14
114838,Dr_4837,Orthopedics,Outpatient,2
114839,Dr_4838,ENT,Emergency,31
114840,Dr_4839,Dermatology,Emergency,23
114841,Dr_4840,Orthopedics,Diagnostics,18
114842,Dr_4841,Pediatrics,Medicine,5
114843,Dr_4842,ENT,Emergency,12
114844,Dr_4843,General Medicine,Emergency,14
114845,Dr_4844,Orthopedics,Medicine,17
114846,Dr_4845,General Medicine,Emergency,29
114847,Dr_4846,General Medicine,Emergency,13
114848,Dr_4847,Cardiology,Medicine,32
114849,Dr_4848,Pediatrics,Diagnostics,9
114850,Dr_4849,ENT,Emergency,17
114851,Dr_4850,Oncology,Emergency,26
114852,Dr_4851,Pediatrics,Outpatient,33
114853,Dr_4852,Orthopedics,Medicine,17
114854,Dr_4853,Neurology,Emergency,11
114855,Dr_4854,Orthopedics,Outpatient,30
114856,Dr_4855,General Medicine,Diagnostics,29
114857,Dr_4856,Neurology,Outpatient,26
114858,Dr_4857,Neurology,Diagnostics,29
114859,Dr_4858,General Medicine,Diagnostics,29
114860,Dr_4859,Dermatology,Diagnostics,35
114861,Dr_4860,Pediatrics,Emergency,32
114862,Dr_4861,ENT,Diagnostics,22
114863,Dr_4862,Oncology,Medicine,9
114864,Dr_4863,ENT,Diagnostics,14
114865,Dr_4864,Orthopedics,Emergency,22
114866,Dr_4865,Dermatology,Surgery,11
114867,Dr_4866,Neurology,Medicine,32
114868,Dr_4867,ENT,Emergency,23
114869,Dr_4868,Oncology,Outpatient,30
114870,Dr_4869,General Medicine,Outpatient,14
114871,Dr_4870,ENT,Diagnostics,21
114872,Dr_4871,General Medicine,Diagnostics,4
114873,Dr_4872,Oncology,Medicine,15
114874,Dr_4873,General Medicine,Outpatient,3
114875,Dr_4874,Neurology,Surgery,25
114876,Dr_4875,Orthopedics,Medicine,9
114877,Dr_4876,Orthopedics,Diagnostics,15
114878,Dr_4877,Dermatology,Emergency,30
114879,Dr_4878,Oncology,Diagnostics,13
114880,Dr_4879,Cardiology,Emergency,14
114881,Dr_4880,Oncology,Medicine,10
114882,Dr_4881,Oncology,Diagnostics,35
114883,Dr_4882,Orthopedics,Medicine,1
114884,Dr_4883,Pediatrics,Surgery,32
114885,Dr_4884,Dermatology,Surgery,21
114886,Dr_4885,Oncology,Outpatient,3
114887,Dr_4886,Cardiology,Emergency,31
114888,Dr_4887,Dermatology,Emergency,11
114889,Dr_4888,Oncology,Surgery,31
114890,Dr_4889,Dermatology,Diagnostics,8
114891,Dr_4890,ENT,Diagnostics,23
114892,Dr_4891,Neurology,Emergency,15
114893,Dr_4892,General Medicine,Emergency,35
114894,Dr_4893,Neurology,Diagnostics,13
114895,Dr_4894,General Medicine,Diagnostics,12
114896,Dr_4895,Orthopedics,Outpatient,29
114897,Dr_4896,Neurology,Diagnostics,22
114898,Dr_4897,General Medicine,Surgery,28
114899,Dr_4898,Neurology,Surgery,9
114900,Dr_4899,Oncology,Outpatient,11
114901,Dr_4900,Neurology,Outpatient,27
114902,Dr_4901,Cardiology,Surgery,1
114903,Dr_4902,Dermatology,Outpatient,26
114904,Dr_4903,Cardiology,Diagnostics,13
114905,Dr_4904,Oncology,Diagnostics,15
114906,Dr_4905,Neurology,Surgery,14
114907,Dr_4906,Oncology,Outpatient,34
114908,Dr_4907,General Medicine,Medicine,25
114909,Dr_4908,Neurology,Medicine,25
114910,Dr_4909,ENT,Diagnostics,28
114911,Dr_4910,Pediatrics,Surgery,27
114912,Dr_4911,General Medicine,Diagnostics,33
114913,Dr_4912,Orthopedics,Surgery,33
114914,Dr_4913,Cardiology,Surgery,17
114915,Dr_4914,General Medicine,Surgery,6
114916,Dr_4915,Oncology,Surgery,18
114917,Dr_4916,General Medicine,Medicine,8
114918,Dr_4917,Orthopedics,Outpatient,14
